feature,# inclusions,from prod,from prod non-factory,Dependency status
components/invalidation/impl/ticl_invalidation_service_unittest.cc,-1,0,0,Completed
components/invalidation/impl/ticl_profile_settings_provider_unittest.cc,-1,0,0,Completed
components/password_manager/core/browser/password_sync_util.h,1,1,1,New
components/password_manager/core/browser/sync_credentials_filter.h,1,1,1,New
components/password_manager/core/browser/sync_username_test_base.h,4,0,0,New
components/password_manager/sync/browser/password_sync_util.h,-1,-1,-1,Completed
components/password_manager/sync/browser/sync_credentials_filter.h,-1,-1,-1,Completed
components/password_manager/sync/browser/sync_username_test_base.h,-3,0,0,Completed
components/signin/core/browser/account_reconcilor_delegate.h,1,1,1,New
components/signin/core/browser/signin_cookie_change_subscription.h,-1,-1,-1,Completed
components/signin/core/browser/signin_investigator_unittest.cc,1,0,0,New
components/signin/core/browser/signin_tracker_unittest.cc,5,0,0,New
components/signin/ios/browser/account_consistency_service_unittest.mm,1,0,0,Ongoing
ios/chrome/browser/autocomplete/autocomplete_provider_client_impl.cc,-2,-2,-2,Completed
ios/chrome/browser/autocomplete/autocomplete_provider_client_impl.mm,2,2,2,New
ios/chrome/browser/gcm/ios_chrome_gcm_profile_service_factory.cc,-2,-2,0,Completed
ios/chrome/browser/invalidation/ios_chrome_deprecated_profile_invalidation_provider_factory.mm,1,1,0,New
ios/chrome/browser/invalidation/ios_chrome_profile_invalidation_provider_factory.mm,-2,-2,0,Completed
ios/chrome/browser/signin/identity_manager_factory.cc,1,1,0,Ongoing
ios/chrome/browser/sync/ios_chrome_profile_sync_test_util.cc,-2,0,0,Completed
ios/chrome/browser/sync/profile_sync_service_factory.cc,-1,-1,0,Completed
ios/chrome/browser/ui/first_run/first_run_util.mm,-2,-2,-2,Completed
ios/chrome/browser/ui/ntp/recent_tabs/recent_tabs_table_coordinator_unittest.mm,-2,0,0,Completed
ios/chrome/browser/ui/recent_tabs/recent_tabs_coordinator_unittest.mm,2,0,0,New
ios/chrome/browser/ui/settings/privacy_collection_view_controller.mm,-1,-1,-1,Completed
ios/chrome/browser/ui/settings/settings_collection_view_controller.mm,-2,-2,-2,Completed
ios/chrome/browser/ui/tab_switcher/tab_switcher_model.mm,-2,-2,-2,Completed
ios/web_view/internal/passwords/web_view_password_manager_client.mm,1,1,1,New
ios/web_view/internal/signin/ios_web_view_signin_client.mm,1,1,1,New
ios/web_view/internal/sync/cwv_sync_controller.mm,3,3,3,New
ios/web_view/internal/sync/cwv_sync_controller_unittest.mm,7,0,0,New
ios/web_view/internal/sync/web_view_profile_invalidation_provider_factory.mm,1,1,0,New
ios/web_view/internal/sync/web_view_profile_sync_service_factory.mm,2,2,0,New
services/identity/public/cpp/identity_manager.h,1,1,1,Completed
services/identity/public/cpp/identity_manager_unittest.cc,1,0,0,Completed
services/identity/public/cpp/identity_test_environment.cc,-3,0,0,Completed
services/identity/public/cpp/identity_test_environment.h,4,0,0,New
services/identity/public/cpp/identity_test_utils.cc,1,0,0,Completed
services/identity/public/cpp/primary_account_access_token_fetcher.h,-1,-1,-1,Completed
services/identity/public/cpp/primary_account_access_token_fetcher_unittest.cc,-4,0,0,Completed
total,-41,-75,-56,New
